GEOID,houseValue
6037800302,346800
6037800303,368200
6037800323,448500
6037800324,327100
6037800325,422e3
6037800326,604e3
6037800401,606300
6037800403,994800
6037800404,816500
6037800501,792300
6037800502,1000001
6037900101,75300
6037900102,102800
6037900200,105200
6037900300,135900
6037900501,87200
6037900502,101900
6037900503,99900
6037900504,108200
6037900602,65500
6037900604,94100
6037900605,97e3
6037900606,82700
6037900607,72200
6037900701,84e3
6037900703,77300
6037900704,0
6037900705,136900
6037900803,88300
6037900804,75800
6037900805,94100
6037900806,89e3
6037900900,142700
6037901003,0
6037901004,142800
6037901005,140900
6037901006,122100
6037901007,115700
6037901101,129200
6037901102,142800
6037901203,134600
6037901204,137700
6037901205,164200
6037901206,135800
6037901207,269300
6037910000,96100
6037910100,107800
6037910201,129200
6037910202,240700
6037910203,132e3
6037910204,165200
6037910205,289300
6037910206,275e3
6037910301,190300
6037910302,204400
6037910401,142800
6037910402,78700
6037910403,72500
6037910404,96200
6037910501,7e4
6037910502,66800
6037910503,91800
6037910601,75400
6037910602,118100
6037910603,97100
6037910604,99500
6037910703,106100
6037910704,108300
6037910705,114500
6037910706,97300
6037910707,125800
6037910708,214100
6037910709,188700
6037910710,109200
6037910803,323600
6037910804,254100
6037910805,286700
6037910806,187500
6037910807,212e3
6037910808,199400
6037910809,542600
6037910810,302800
6037910901,196700
6037910902,99500
6037911000,138300
6037920013,238500
6037920014,63500
6037920015,25e4
6037920016,180900
6037920017,195200
6037920018,220900
6037920019,239800
6037920020,239100
6037920023,2e5
6037920026,341300
6037920027,137500
6037920028,198700
6037920029,180500
6037920030,224500
6037920031,148600
6037920032,298400
6037920033,210500
6037920034,204300
6037920035,167700
6037920036,181700
6037920037,133700
6037920038,121100
6037920039,272600
6037920040,238200
6037920041,172400
6037920042,187300
6037920043,551500
6037920103,164e3
6037920104,228400
6037920105,236e3
6037920106,156300
6037920107,0
6037920108,0
6037920109,301400
6037920110,337800
6037920111,214e3
6037920112,238200
6037920113,276900
6037920200,0
6037920303,262500
6037920312,346e3
6037920313,233100
6037920314,293700
6037920322,257400
6037920326,294200
6037920327,339600
6037920328,392100
6037920329,238700
6037920330,303100
6037920331,245600
6037920332,296800
6037920334,274300
6037920335,161600
6037930000,139600
6037930100,243800
6037930200,252500
6065940100,15e4
6071940100,77e3
6065940300,0
6071940500,212500
